toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,frame_hash
7550.01,83.048816,-44.67457,103.36,83.048816,-44.67457,8246137571768958350
7551.01,108.93859,-6.093592,973.798,108.93859,-6.093592,6276116191656889291
7552.01,83.325746,-53.90563,117.353,83.325746,-53.90563,-8862110732633536092
7553.01,111.022056,-2.625095,2058.48,111.022056,-2.625095,6700042547552371389
7554.01,101.100076,-12.434396,199.273,101.100076,-12.434396,8489851192803206737
7555.01,123.162299,-71.948416,686.476,123.162299,-71.948416,-2360321698903561079
7556.01,90.551337,2.980363,702.115,90.551337,2.980363,2906322037426509052
7557.01,109.073029,5.911037,732.508,109.073029,5.911037,3540835230702449985
7558.01,110.915622,9.906849,889.497,110.915622,9.906849,-6973117920936188336
7559.01,100.724438,2.118023,584.026,100.724438,2.118023,-8382966731101421875
7680.01,122.768651,7.127363,262.514,122.768651,7.127363,2671550918261617542
7681.01,109.078811,-42.787408,1158.45,109.078811,-42.787408,-2272935545757219811
7682.01,318.093354,-41.931798,259.037,318.093354,-41.931798,1419184073026210066
7683.01,311.258311,-35.427841,592.891,311.258311,-35.427841,8351941826255989932
7684.01,7.230712,-38.787865,283.239,7.230712,-38.787865,-2164448582831379035
7685.01,356.705684,-24.136375,674.649,356.705684,-24.136375,-7160541964024098962
7686.01,31.633015,-67.778884,332.5,31.633015,-67.778884,4537199263044743150
7687.01,15.471201,-67.233529,405.426,15.471201,-67.233529,2892299305561950814
7688.01,11.098561,-45.562371,102.613,11.098561,-45.562371,6697962865084543792
7689.01,346.857326,-28.353467,48.844,346.857326,-28.353467,506309822142342887
769.01,192.981203,-42.073617,177.291,192.981203,-42.073617,-2518912491803035935
770.01,193.55246,-46.587716,816.988,193.55246,-46.587716,6554508020442849349
771.01,164.11389,-72.985174,25.2788,164.11389,-72.985174,3531571572775585705
772.01,190.191401,-21.872782,135.371,190.191401,-21.872782,-5212426328030313493
772.02,190.191401,-21.872782,135.371,190.191401,-21.872782,-2599802913929630797
7441.01,48.408615,30.728857,647.797,48.408615,30.728857,-2842989305525931987
7442.01,14.91291,46.146486,1449.97,14.91291,46.146486,871722553412781665
7443.01,28.345661,30.310019,510.039,28.345661,30.310019,371698297379686617
7444.01,42.316239,58.769522,763.361,42.316239,58.769522,-3274634259670425674
7445.01,40.185561,58.078412,217.37,40.185561,58.078412,7226912248120344712
7446.01,31.293062,60.003144,463.191,31.293062,60.003144,-2660409394118726837
7447.01,25.150762,56.057726,431.132,25.150762,56.057726,-5818219706048517322
7448.01,44.078355,49.377685,719.745,44.078355,49.377685,-3866124367062377610
7449.01,323.714651,75.050546,457.72,323.714651,75.050546,2463229038717068106
745.01,147.757437,-55.318299,175.381,147.757437,-55.318299,-7050021264245797344
7450.01,40.286866,34.379363,320.879,40.286866,34.379363,-1358469862217254622
7451.01,43.399516,46.174562,696.033,43.399516,46.174562,-4316005922078032203
7452.01,3.51175,58.16708,1010.66,3.51175,58.16708,-946521096435456474
7453.01,34.003535,57.346071,647.843,34.003535,57.346071,3093655972139210239
7454.01,37.777366,40.724963,1544.44,37.777366,40.724963,3103625060191656662
7455.01,14.410856,47.522036,652.102,14.410856,47.522036,4296841239120091049
7456.01,288.97163,44.624645,258.893,288.97163,44.624645,-4504491858649925429
7457.01,296.813688,47.526545,2305.01,296.813688,47.526545,-7853810743778894904
7458.01,297.069826,40.525204,122.881,297.069826,40.525204,5984145600431394752
756.01,192.103738,-45.470471,86.1759,192.103738,-45.470471,-864509128035324316
7560.01,96.568517,-23.565106,976.576,96.568517,-23.565106,-2026861103043249830
7561.01,89.863058,-12.513411,458.662,89.863058,-12.513411,7424907192444786045
7562.01,85.297363,-70.530404,1125.33,85.297363,-70.530404,-7951287800741801500
7563.01,90.517085,-9.701303,260.819,90.517085,-9.701303,2331590010540236133
7564.01,112.019781,1.082067,334.512,112.019781,1.082067,2122200755972782589
7565.01,98.882127,-0.972288,444.631,98.882127,-0.972288,-2397440356996496243
7566.01,95.330251,-1.996249,1132.73,95.330251,-1.996249,5790591885811327947
7567.01,107.909539,-4.985881,279.244,107.909539,-4.985881,-8824136456675535538
7568.01,96.237075,4.402989,1068.49,96.237075,4.402989,-8249428761097192808
7569.01,103.740963,-16.880037,460.642,103.740963,-16.880037,-3172169393259510369
757.01,187.994843,-35.554452,60.3418,187.994843,-35.554452,-8760474105695376635
7570.01,100.204672,-28.45546,232.532,100.204672,-28.45546,-7841076511950799389
7571.01,106.180239,8.084534,1022.04,106.180239,8.084534,-2560108868109370842
772.03,190.191401,-21.872782,135.371,190.191401,-21.872782,-973025798126484387
773.01,190.151956,-19.284353,271.103,190.151956,-19.284353,-5455560243449010726
774.01,203.758195,-17.503496,297.462,203.758195,-17.503496,654853308061542565
775.01,164.799978,-59.23397,220.953,164.799978,-59.23397,7718093851070720483
776.01,178.577997,-37.553357,27.1701,178.577997,-37.553357,-7656499326842768662
776.02,178.577997,-37.553357,27.1701,178.577997,-37.553357,-8155365269424691721
777.01,183.118731,-49.00774,182.314,183.118731,-49.00774,-8180716035656518555
778.01,199.33385,-15.273705,161.743,199.33385,-15.273705,-3517347228394459261
779.01,159.933006,-48.996687,634.714,159.933006,-48.996687,-3488780592510053996
780.01,190.618803,-30.639818,163.371,190.618803,-30.639818,-4024492762940293292
781.01,176.738826,-22.56301,341.925,176.738826,-22.56301,-5235258026052544444
782.01,183.920361,-18.910338,52.5122,183.920361,-18.910338,-5888672724701537400
783.01,172.155637,-54.784223,55.3043,172.155637,-54.784223,-1444025637081919988
784.01,159.341221,-63.655692,64.5997,159.341221,-63.655692,-4049093934911701175
785.01,88.33729,-65.6335,65.5548,88.33729,-65.6335,-3998648463124620235
786.01,100.104215,-63.339108,167.948,100.104215,-63.339108,-8841338091062452027
786.02,100.104215,-63.339108,167.948,100.104215,-63.339108,927837085014720280
7459.01,138.059737,65.347211,110.755,138.059737,65.347211,4185529030882011460
746.01,99.620795,-67.64895,234.418,99.620795,-67.64895,-5304141154863783655
7460.01,290.117498,44.872959,660.138,290.117498,44.872959,-7798123750586123835
7461.01,294.674151,42.075604,268.881,294.674151,42.075604,-7450871525168830533
7462.01,288.0382,50.651476,488.33,288.0382,50.651476,4802588054558122175
7463.01,298.482834,46.793636,489.141,298.482834,46.793636,-4654631371506579053
7464.01,139.793743,53.594557,113.903,139.793743,53.594557,-6306336534599158558
7465.01,162.431078,-23.349504,393.17,162.431078,-23.349504,5480664408305515910
7466.01,91.29081,6.447685,87.8271,91.29081,6.447685,-2103350120563459928
7467.01,99.590888,5.146009,308.519,99.590888,5.146009,-4147579051835540632
7468.01,208.901451,-6.136083,107.518,208.901451,-6.136083,709333004462244942
7469.01,207.07829,-11.588988,709.999,207.07829,-11.588988,4525693630670396412
747.01,185.324682,-52.840816,298.392,185.324682,-52.840816,-5355147752579861913
7470.01,252.426008,-19.54305,157.682,252.426008,-19.54305,5656244759722217334
7471.01,214.059579,-19.542306,279.35,214.059579,-19.542306,6619522908217238854
7572.01,103.638024,5.173165,809.202,103.638024,5.173165,-3479620249369562646
7573.01,93.678522,7.347521,592.738,93.678522,7.347521,-9003879447690964074
7574.01,88.418011,5.643111,268.296,88.418011,5.643111,7296691668712496374
7575.01,94.210447,-41.850874,,94.210447,-41.850874,-1778837208015814802
7576.01,97.356725,11.429154,1134.96,97.356725,11.429154,5099617920513943609
7577.01,91.465705,-2.67652,680.471,91.465705,-2.67652,-8244962790719611057
7578.01,105.513154,-8.745012,506.154,105.513154,-8.745012,3630501462666389986
7579.01,107.357573,-16.439339,115.101,107.357573,-16.439339,4970791127425964734
758.01,189.76217,-31.992266,154.532,189.76217,-31.992266,6466287916453850873
7580.01,89.900121,-30.133045,109.996,89.900121,-30.133045,-8187943456125789682
7580.02,89.900121,-30.133045,109.996,89.900121,-30.133045,-3896735791562810450
7580.03,89.900121,-30.133045,109.996,89.900121,-30.133045,-3365343522741469653
7581.01,90.953631,-58.161024,207.419,90.953631,-58.161024,-2035677882658152393
7582.01,119.246449,-18.203885,1014.91,119.246449,-18.203885,4706930287195102653
787.01,87.116029,-56.004119,180.291,87.116029,-56.004119,-7580483095812693347
788.01,113.695288,-61.240068,184.204,113.695288,-61.240068,-5498823364326400159
789.01,115.270225,-71.303764,43.407,115.270225,-71.303764,-8910307404625944332
789.02,115.270225,-71.303764,43.407,115.270225,-71.303764,-5957650155072383464
789.03,115.270225,-71.303764,43.407,115.270225,-71.303764,3796406748255879508
790.01,123.39778,-64.090901,167.218,123.39778,-64.090901,-7797112355390825471
790.02,123.39778,-64.090901,167.218,123.39778,-64.090901,4402160662224409770
790.03,123.39778,-64.090901,167.218,123.39778,-64.090901,-6475522274854549797
791.01,118.434757,-69.701736,341.221,118.434757,-69.701736,4281619259047695389
791.02,118.434757,-69.701736,341.221,118.434757,-69.701736,-8008398805722378303
792.01,71.245764,-67.98105,215.208,71.245764,-67.98105,2848956589608519052
793.01,107.133952,-68.368778,144.067,107.133952,-68.368778,-5559876930159774070
794.01,106.664922,-71.446827,233.131,106.664922,-71.446827,4569967644448931841
795.01,100.970374,-55.639,216.257,100.970374,-55.639,8920741485572608708
796.01,83.986551,-67.459594,9590.75,83.986551,-67.459594,-7833986917118086395
797.01,108.563086,-74.603095,56.1927,108.563086,-74.603095,2239272672513953584
7472.01,256.537555,-10.413007,261.386,256.537555,-10.413007,948384410689779623
7473.01,206.846198,-6.139337,44.526,206.846198,-6.139337,314696915688492660
7474.01,245.440553,-23.548273,110.527,245.440553,-23.548273,-226905573638724454
7475.01,181.676288,0.274008,120.042,181.676288,0.274008,1636150386827246046
7476.01,315.477191,-13.433382,222.355,315.477191,-13.433382,-2019283002942926363
7477.01,294.306839,-22.204487,534.889,294.306839,-22.204487,7711703695041871622
7478.01,289.202402,-19.355923,746.138,289.202402,-19.355923,7411589150091201043
7479.01,313.900026,-18.971408,290.946,313.900026,-18.971408,-3759297017038644125
748.01,196.043793,-35.549529,423.552,196.043793,-35.549529,5088583468939346350
7480.01,305.095724,-19.314727,226.399,305.095724,-19.314727,-8739117641151954758
7481.01,262.758677,-17.843539,64.6096,262.758677,-17.843539,8057731045676160888
7482.01,335.057616,-13.114772,282.602,335.057616,-13.114772,649739286554069389
7483.01,310.994916,-23.01098,34.9053,310.994916,-23.01098,-8273446861351595558
7484.01,295.743849,-19.949731,189.469,295.743849,-19.949731,-8311156765323458492
7485.01,324.837407,-24.684266,525.774,324.837407,-24.684266,-5152597812133069407
7583.01,113.918271,-24.708674,373.268,113.918271,-24.708674,-5526348660747237496
7584.01,127.674499,-35.153406,261.346,127.674499,-35.153406,-481805850042718727
7585.01,109.435106,-22.834505,1141.08,109.435106,-22.834505,4010130803720421875
7586.01,119.014337,-19.48609,935.74,119.014337,-19.48609,3323224729902325630
7587.01,70.668131,-67.093887,433.746,70.668131,-67.093887,7433829598931949359
7588.01,102.797858,-55.232262,477.122,102.797858,-55.232262,-7167261019253761744
7589.01,120.054486,1.532714,,120.054486,1.532714,-8535377356691770728
759.01,169.909474,-39.46208,516.041,169.909474,-39.46208,6065237435652411467
7590.01,101.663559,-36.739778,793.192,101.663559,-36.739778,7431839831404720404
7591.01,112.928933,-11.961518,532.184,112.928933,-11.961518,351847855503431192
7592.01,115.059345,-48.695148,313.822,115.059345,-48.695148,-8234452376655730863
7593.01,120.797868,-48.169526,505.258,120.797868,-48.169526,27680373198466379
7594.01,135.181967,-15.7808,564.151,135.181967,-15.7808,9055923126274545481
7595.01,118.304017,-17.115898,1094.22,118.304017,-17.115898,-161545360607439108
797.02,108.563086,-74.603095,56.1927,108.563086,-74.603095,3458254527269518380
797.03,108.563086,-74.603095,56.1927,108.563086,-74.603095,-4310014407199421324
798.01,97.820494,-58.320438,121.052,97.820494,-58.320438,-8242198515316596098
799.01,98.469125,-52.460296,158.526,98.469125,-52.460296,9216911596950349484
800.01,79.765915,-69.637926,7596.91,79.765915,-69.637926,2762892214045458220
801.01,102.221691,-73.299335,71.3672,102.221691,-73.299335,-8161549993168566948
802.01,97.985715,-68.7118,28.1042,97.985715,-68.7118,9249853846294688
803.01,125.645029,-19.254613,403.772,125.645029,-19.254613,-1667255827041437484
804.01,91.519783,-69.420238,285.647,91.519783,-69.420238,-101104830057522003
805.01,61.135799,-62.989132,51.8767,61.135799,-62.989132,967910240515825109
806.01,63.416059,-76.098013,104.44,63.416059,-76.098013,-2535739945179961534
807.01,75.915921,-66.654923,106.984,75.915921,-66.654923,2378465582768455661
808.01,133.74855,-44.28863,98.1848,133.74855,-44.28863,5038737471966347347
809.01,82.979518,-60.476724,195.029,82.979518,-60.476724,-2168876559894721460
810.01,62.854009,-69.474879,232.47,62.854009,-69.474879,-4453290617692017251
810.02,62.854009,-69.474879,232.47,62.854009,-69.474879,-3542781863498967325
7486.01,312.449308,-24.303506,523.067,312.449308,-24.303506,-6658360773005536621
7487.01,351.135378,-5.164145,233.237,351.135378,-5.164145,-6328787343685397384
7488.01,295.157014,-22.721741,996.938,295.157014,-22.721741,-3591669445753323099
7489.01,313.069035,-17.511992,80.721,313.069035,-17.511992,-8354680719698573834
749.01,187.781988,-23.773715,232.123,187.781988,-23.773715,-6719091283314777769
7490.01,338.368209,-9.022941,307.47,338.368209,-9.022941,1429961524004500977
7491.01,291.478701,-23.202818,856.436,291.478701,-23.202818,4582051253967503676
7492.01,328.975921,-14.06844,428.976,328.975921,-14.06844,8160210704867053224
7493.01,290.81017,-20.166377,638.7,290.81017,-20.166377,3621282886621792044
7494.01,344.326437,-17.395485,148.033,344.326437,-17.395485,-6345541316595971232
7495.01,285.468832,-18.468165,299.538,285.468832,-18.468165,4971809471494619130
7496.01,294.941689,-25.748366,794.637,294.941689,-25.748366,-8618473256172117601
7497.01,289.391796,-16.871727,305.038,289.391796,-16.871727,3358492286214282784
7498.01,323.486044,-21.137732,750.217,323.486044,-21.137732,-2018385655884986148
7499.01,300.428076,-26.077564,756.742,300.428076,-26.077564,6551042196376944269
7596.01,134.846681,-11.056526,888.521,134.846681,-11.056526,2978003861176131297
7597.01,98.580323,-71.270252,625.863,98.580323,-71.270252,1554389504910636060
7598.01,130.379121,-34.314658,640.905,130.379121,-34.314658,4263582101569851528
7599.01,118.936727,-18.526592,999.042,118.936727,-18.526592,6833229156705790061
760.01,169.414385,-44.017088,651.263,169.414385,-44.017088,5748285235521104372
7600.01,130.934713,3.649875,135.859,130.934713,3.649875,5195716412802523096
7601.01,111.196349,-33.687619,1231.01,111.196349,-33.687619,1501388849121783508
7602.01,103.106302,-39.687503,248.071,103.106302,-39.687503,4794705751096879134
7603.01,119.788885,-3.306524,992.347,119.788885,-3.306524,4148890550149462441
7604.01,114.1454,-16.855367,886.619,114.1454,-16.855367,-1373497061316868690
7605.01,128.018882,-32.263173,344.07,128.018882,-32.263173,1991409984101558717
7606.01,105.729659,-27.015158,817.855,105.729659,-27.015158,-8566601078991984522
7607.01,121.081811,-68.476761,658.612,121.081811,-68.476761,3429760861543182467
7608.01,102.409242,-70.997293,723.202,102.409242,-70.997293,-8804394137969209847
811.01,88.030314,-32.925074,284.002,88.030314,-32.925074,7817528478826888949
812.01,89.235658,-49.006949,426.024,89.235658,-49.006949,9070919354706493407
813.01,72.69401,-60.905461,263.145,72.69401,-60.905461,-2891765628646583570
814.01,99.714619,-53.107598,196.472,99.714619,-53.107598,284258619281951834
815.01,155.871938,-43.834925,59.7117,155.871938,-43.834925,-7209740377225428868
815.02,155.871938,-43.834925,59.7117,155.871938,-43.834925,-8522499379890518695
816.01,116.010481,-36.996503,74.5217,116.010481,-36.996503,3239909896847413949
817.01,74.286788,-66.390334,7294.41,74.286788,-66.390334,-6419047041985899194
818.01,214.683011,-20.275437,194.134,214.683011,-20.275437,-2940931060018738211
819.01,192.189568,-47.613679,400.331,192.189568,-47.613679,8094588276774323568
820.01,208.928011,-32.159712,282.091,208.928011,-32.159712,4644363365292846366
821.01,209.615851,-23.277572,39.5907,209.615851,-23.277572,-767499843516117164
822.01,217.6092,-46.159516,122.91,217.6092,-46.159516,1210792437732014007
822.02,217.6092,-46.159516,122.91,217.6092,-46.159516,6367399328627699457
823.01,218.658293,-40.739863,201.873,218.658293,-40.739863,6396212222542151897
824.01,222.16547,-57.588867,63.9262,222.16547,-57.588867,5320399764188734610
825.01,208.856746,-21.207859,240.707,208.856746,-21.207859,2620738862601062629
750.01,173.95742,-29.156064,624.368,173.95742,-29.156064,7964109336344650639
7500.01,280.876531,-25.411057,512.891,280.876531,-25.411057,2648653013366315758
7501.01,311.092004,-19.437527,1139.55,311.092004,-19.437527,-3327111879414712275
7502.01,292.939782,-26.740202,493.32,292.939782,-26.740202,-1526351580609761914
7503.01,289.40076,-22.390009,944.603,289.40076,-22.390009,-8195784394227507283
7504.01,114.707534,-27.818546,117.196,114.707534,-27.818546,7083324997781790018
7504.02,114.707534,-27.818546,117.196,114.707534,-27.818546,-4206678856314403295
7505.01,112.917053,-15.102276,1663.32,112.917053,-15.102276,88928094289564792
7506.01,332.583719,-71.913411,379.959,332.583719,-71.913411,-8400290007206411964
7507.01,101.665065,-84.938242,350.662,101.665065,-84.938242,-9133720360133657244
7508.01,310.602369,-72.430725,409.706,310.602369,-72.430725,-8347665019730340568
7509.01,303.890196,-40.602772,225.852,303.890196,-40.602772,4559629058176392062
751.01,174.009869,-29.543364,229.518,174.009869,-29.543364,7289852961004361679
7510.01,273.728188,-54.434055,249.006,273.728188,-54.434055,-9200435237482022730
7510.02,273.728188,-54.434055,249.006,273.728188,-54.434055,-6209220129315918550
7609.01,112.570701,-26.615482,875.568,112.570701,-26.615482,-1258015781217452373
761.01,179.262998,-38.104794,66.8154,179.262998,-38.104794,6497797821049439183
761.02,179.262998,-38.104794,66.8154,179.262998,-38.104794,-7708320161156278068
7610.01,129.250045,-3.530909,155.052,129.250045,-3.530909,-7166413652811961934
7611.01,115.260123,-23.823356,1442.38,115.260123,-23.823356,1542260755240852889
7612.01,131.34612,-14.950099,174.685,131.34612,-14.950099,6772602850196878061
7613.01,126.381688,-16.193814,958.573,126.381688,-16.193814,-1074644429740979834
7614.01,119.96336,-38.12755,339.305,119.96336,-38.12755,6653302164229877989
7615.01,105.991504,-61.167797,88.5954,105.991504,-61.167797,4941082398902904414
7616.01,119.883321,-45.453771,1477.01,119.883321,-45.453771,-2931741192462198425
7617.01,111.002026,-15.91115,1267.73,111.002026,-15.91115,7957205140961193610
7618.01,118.353506,-14.799515,93.54,118.353506,-14.799515,7435117479126735530
7619.01,110.48708,-23.414036,475.54,110.48708,-23.414036,-7242640149390493620
762.01,166.074742,-47.821496,98.4458,166.074742,-47.821496,6033995080155582975
842.01,91.937566,-73.391862,368.8,91.937566,-73.391862,7927627403287858196
843.01,207.907675,-23.78124,471.158,207.907675,-23.78124,-691588044895570223
844.01,19.461136,0.346971,472.297,19.461136,0.346971,-8413691325430423101
845.01,24.172722,-31.670795,475.359,24.172722,-31.670795,1852385168480035890
846.01,26.376875,-51.296821,446.815,26.376875,-51.296821,1079227950942178278
847.01,43.875521,-53.665545,659.753,43.875521,-53.665545,8843235690730622032
848.01,24.216097,-39.142583,527.114,24.216097,-39.142583,-4081997626662379566
849.01,28.715796,-29.421709,225.734,28.715796,-29.421709,-5182580832391983116
850.01,9.765924,-17.221806,342.206,9.765924,-17.221806,-2150242227534211776
851.01,7.387843,-10.468279,154.477,7.387843,-10.468279,1308950694176835833
852.01,24.740265,-7.280979,351.426,24.740265,-7.280979,3008365129740214866
853.01,32.914289,-37.892988,287.558,32.914289,-37.892988,-5372835408409878932
854.01,28.078089,-43.047613,279.96,28.078089,-43.047613,-7281699167338276513
855.01,15.543042,-2.144574,294.418,15.543042,-2.144574,8868688602241829801
856.01,14.094894,-14.788329,574.712,14.094894,-14.788329,-9124276475021333163
857.01,25.871364,-14.149185,286.484,25.871364,-14.149185,7757401685179343968
858.01,60.199826,-54.592918,250.489,60.199826,-54.592918,-6565186132216934605
859.01,97.144014,-61.150325,193.087,97.144014,-61.150325,-7441563701430421701
7510.03,273.728188,-54.434055,249.006,273.728188,-54.434055,-3028842569162592182
7511.01,342.031649,-14.494779,138.671,342.031649,-14.494779,5810860854776327400
7512.01,188.137317,-9.607611,347.917,188.137317,-9.607611,-5518317853351795520
7513.01,183.472474,-0.393436,109.353,183.472474,-0.393436,2451334339305676468
7513.02,183.472474,-0.393436,109.353,183.472474,-0.393436,7641280072057316189
7514.01,77.877723,41.110632,1317.6,77.877723,41.110632,-1872777581907880373
7515.01,56.930436,58.503693,605.253,56.930436,58.503693,-9074273173486580532
7516.01,55.886464,42.378379,203.362,55.886464,42.378379,-411696391699793384
7517.01,351.825442,87.465641,677.923,351.825442,87.465641,-8278285132949356997
7518.01,78.873925,44.433345,432.406,78.873925,44.433345,-2584059516423846049
7519.01,71.793519,37.71272,409.044,71.793519,37.71272,2304954056460638666
752.01,176.299052,-42.063958,301.462,176.299052,-42.063958,8868762433314907436
7520.01,51.619755,42.614236,870.176,51.619755,42.614236,-5174073532039259719
7521.01,51.801487,59.215961,539.819,51.801487,59.215961,5939357819104375545
7620.01,96.828556,-69.903716,340.284,96.828556,-69.903716,-8526408472878195914
7621.01,117.283902,-37.665947,561.347,117.283902,-37.665947,3835447052474036800
7622.01,82.842347,-74.514879,250.961,82.842347,-74.514879,-2443174691812319616
7623.01,25.820394,68.713998,177.758,25.820394,68.713998,1760072139092652747
7624.01,283.620994,55.96725,170.87,283.620994,55.96725,2458027974568586602
7625.01,346.076754,52.120591,109.872,346.076754,52.120591,-3474865568884266411
7626.01,273.657733,77.864082,186.659,273.657733,77.864082,8083370638334431631
7627.01,55.664386,43.279801,832.809,55.664386,43.279801,-7641335599038630360
7628.01,59.118291,53.685586,848.224,59.118291,53.685586,2985661713449221054
7629.01,78.694639,36.371209,657.913,78.694639,36.371209,-9169506365408040443
763.01,194.468098,-39.758061,95.1274,194.468098,-39.758061,3618024641354537426
763.02,194.468098,-39.758061,95.1274,194.468098,-39.758061,-5390121397339910610
7630.01,60.336925,44.585976,447.292,60.336925,44.585976,-6422973984791942582
7631.01,84.061409,83.283469,1042.84,84.061409,83.283469,6728189625034900917
7632.01,93.744504,14.235605,595.532,93.744504,14.235605,1700306301109227220
826.01,203.106019,-42.475273,172.256,203.106019,-42.475273,-6861952762152886090
827.01,98.893269,-79.715754,336.988,98.893269,-79.715754,5603518023636850593
828.01,210.193571,-30.583608,200.075,210.193571,-30.583608,6939876064551070078
829.01,224.208391,-37.042983,142.461,224.208391,-37.042983,-6935565350230944134
830.01,129.756861,-74.763114,222.995,129.756861,-74.763114,5480814686474071031
831.01,229.033411,-38.87541,86.0601,229.033411,-38.87541,-4498591985226136183
832.01,84.081627,-54.191199,586.704,84.081627,-54.191199,2784859375710235705
833.01,145.645472,-62.475886,41.7148,145.645472,-62.475886,7459201366368877162
834.01,195.828164,-49.639773,258.777,195.828164,-49.639773,3725355589226370621
835.01,192.057325,-56.894318,166.834,192.057325,-56.894318,425329824987370244
836.01,225.079883,-24.454202,27.5024,225.079883,-24.454202,-3922866503399515000
836.02,225.079883,-24.454202,27.5024,225.079883,-24.454202,2304995859081070395
837.01,157.037281,-64.505211,142.488,157.037281,-64.505211,-855310954474429110
838.01,203.166643,-38.845947,305.237,203.166643,-38.845947,-2982474742671662671
839.01,166.979879,-61.14625,1627.63,166.979879,-61.14625,6822348543381444396
840.01,198.132842,-45.590574,488.176,198.132842,-45.590574,-8694082029072932191
841.01,94.942993,-53.226707,306.068,94.942993,-53.226707,-8752077521168521496
7522.01,60.689552,63.608864,162.646,60.689552,63.608864,4973129597350504553
7523.01,78.871085,39.326107,577.67,78.871085,39.326107,8360212184116903327
7524.01,304.871796,77.058971,628.808,304.871796,77.058971,-145408395071199638
7525.01,73.619921,45.443161,238.584,73.619921,45.443161,-5765735723886996785
7526.01,101.775637,83.806071,301.371,101.775637,83.806071,464115478726909046
7527.01,77.920369,41.175704,1062.01,77.920369,41.175704,-7666525884521829473
7528.01,51.438273,49.745638,682.837,51.438273,49.745638,-6191667185320391747
7529.01,48.018098,52.927792,676.096,48.018098,52.927792,862067745358668007
753.01,178.074448,-47.583414,597.747,178.074448,-47.583414,4964802118005454790
7530.01,111.708555,5.703417,700.04,111.708555,5.703417,-8928194113515474127
7531.01,96.561,-33.456478,205.775,96.561,-33.456478,4896309195076554429
7532.01,94.706646,-63.650679,593.708,94.706646,-63.650679,-4751461832483756159
7533.01,104.913072,-24.854159,521.532,104.913072,-24.854159,-750643562501066433
7534.01,84.796069,-45.964085,569.61,84.796069,-45.964085,-8870653430628206310
7633.01,96.348911,0.153834,624.333,96.348911,0.153834,4495141584535452475
7634.01,92.311551,-23.808793,553.678,92.311551,-23.808793,-2910370396868356534
7635.01,89.417533,-11.022077,795.144,89.417533,-11.022077,6850462899543212270
7636.01,90.338685,13.011339,572.2,90.338685,13.011339,8509776320894870023
7637.01,102.959598,-29.773897,806.306,102.959598,-29.773897,4563870192265208385
7638.01,102.192998,-9.015855,460.349,102.192998,-9.015855,-7574292568102118463
7639.01,97.211407,-78.473059,182.104,97.211407,-78.473059,2918042151353645169
764.01,174.302837,-38.307191,789.341,174.302837,-38.307191,-6054125543708321041
7640.01,89.265469,-16.900275,770.732,89.265469,-16.900275,-9196811946390237910
7641.01,105.935588,-16.636633,735.584,105.935588,-16.636633,3512054442469730312
7642.01,111.408753,-2.864118,782.676,111.408753,-2.864118,4684727840091385441
7643.01,94.019021,5.520447,632.12,94.019021,5.520447,6352483193938843780
7644.01,111.17447,-2.991594,395.576,111.17447,-2.991594,299967292312751358
7645.01,109.603807,8.197713,1449.95,109.603807,8.197713,7483254034212523339
7646.01,92.992373,2.673793,671.59,92.992373,2.673793,-3485838874430277749
860.01,43.546163,-41.514421,494.093,43.546163,-41.514421,1006880621250947292
861.01,119.533518,-60.780499,422.358,119.533518,-60.780499,2443596081576846557
862.01,124.300024,-65.65708,,124.300024,-65.65708,3476988128512073089
863.01,93.729429,-49.756087,111.279,93.729429,-49.756087,-8516917854430281139
864.01,81.443395,-51.357031,38.0915,81.443395,-51.357031,5947111676593586524
865.01,62.454351,-26.022091,136.022,62.454351,-26.022091,1060643442290085595
866.01,77.546589,-57.586679,455.064,77.546589,-57.586679,-5527152015525462383
867.01,119.014208,-64.941154,200.12,119.014208,-64.941154,-4101258402691891100
868.01,108.568016,-74.970528,230.697,108.568016,-74.970528,-5029296524852562612
869.01,53.178982,-51.788532,110.247,53.178982,-51.788532,-5740920988637740527
870.01,63.31929,-50.944261,53.8027,63.31929,-50.944261,-1403746958844179832
871.01,74.737626,-50.627415,68.0473,74.737626,-50.627415,-7936413610696642738
872.01,74.868182,-55.92906,179.254,74.868182,-55.92906,7733867198650541657
872.02,74.868182,-55.92906,179.254,74.868182,-55.92906,6490054772278439010
873.01,56.736636,-63.336878,76.9563,56.736636,-63.336878,6661007264435394028
874.01,96.069345,-46.93762,130.527,96.069345,-46.93762,-6225397852704330519
7535.01,96.653706,-18.922749,622.127,96.653706,-18.922749,690094619229200296
7536.01,96.645519,12.426961,1262.38,96.645519,12.426961,-3469485760364432433
7537.01,94.257682,-43.366184,50.2408,94.257682,-43.366184,5220811047407004601
7538.01,90.37371,-29.513984,175.019,90.37371,-29.513984,-1901873888969775210
7539.01,92.609681,-8.249462,313.421,92.609681,-8.249462,890835085425670100
754.01,189.297113,-42.413637,498.36,189.297113,-42.413637,3728387296060178799
7540.01,89.476837,12.7709,860.306,89.476837,12.7709,4299819937937665067
7541.01,94.166583,-22.970797,1160.04,94.166583,-22.970797,-672650121935225354
7542.01,96.606198,7.884955,745.289,96.606198,7.884955,4228716822442527695
7543.01,103.061536,6.265291,1080.57,103.061536,6.265291,-1236467720162101818
7544.01,95.9969,-36.528216,99.9963,95.9969,-36.528216,-8258855304126202419
